type_indicator,ex_name,ex_idx,3>=family_num>=2,family_num=1,family_num>3,all,group_size,ex_len,distribution_batch_house_distribution_len,distribution_batch_house_distribution_step,distribution_batch_tenant_distribution_len,distribution_batch_tenant_distribution_step,environment_max_turns,order_k,order_type,order_waitlist_ratio,policy_type,group_policy_sorting_type,group_policy_type,tenant_max_choose,community_patch_method,group_policy_portion_settings,group_policy_priority
Rop,ver1_nofilter_singlelist_5t_6h_p#singlelist,10,,,,48.0,1,10,6,1,5,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_house_area,optimized_task_config_24,11,21.97714285714286,41.31,14.855,29.32592592592593,3,7,6,1,8,1,10,2,kwaitlist,1.8,ver1,base,multi_list,2,house_type,,False
mean_wait_turn,optimized_task_config_24,11,1.9285714285714288,1.0909090909090908,3.5,1.7037037037037035,3,7,6,1,8,1,10,2,kwaitlist,1.8,ver1,base,multi_list,2,house_type,,False
mean_idle_wait_turn,optimized_task_config_24,11,1.7857142857142858,1.0,3.5,1.5925925925925926,3,7,6,1,8,1,10,2,kwaitlist,1.8,ver1,base,multi_list,2,house_type,,False
var_mean_house_area,optimized_task_config_24,11,,,,113.58221529492457,3,7,6,1,8,1,10,2,kwaitlist,1.8,ver1,base,multi_list,2,house_type,,False
Rop,optimized_task_config_24,11,,,,11.0,3,7,6,1,8,1,10,2,kwaitlist,1.8,ver1,base,multi_list,2,house_type,,False
mean_house_area,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_housesize,12,22.42083333333333,39.106,14.766666666666666,26.73964285714285,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,portion_housesize,,
mean_wait_turn,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_housesize,12,1.0,2.6,1.0,1.5714285714285714,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,portion_housesize,,
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_housesize,12,1.0,2.4,1.0,1.5,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,portion_housesize,,
var_mean_house_area,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_housesize,12,,,,107.59091951530613,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,portion_housesize,,
Rop,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_housesize,12,,,,5.0,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,portion_housesize,,
mean_house_area,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_housesize,13,24.3625,39.106,15.05,30.48388888888889,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,portion_housesize,,
mean_wait_turn,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_housesize,13,1.0,2.0,2.0,1.7777777777777777,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,portion_housesize,,
mean_idle_wait_turn,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_housesize,13,1.0,2.0,1.5,1.6666666666666667,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,portion_housesize,,
var_mean_house_area,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_housesize,13,,,,122.7760598765432,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,portion_housesize,,
Rop,ver1_nofilter_multilist(1.2)_multilist_priority_8t_6h_p#portion_housesize,13,,,,0.0,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver1,priority,multi_list,2,portion_housesize,,
mean_house_area,ver1_nofilter_multilist(1.8)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,14,20.86705882352941,39.126,14.5975,23.087314814814818,3,8,6,1,8,1,10,2,kwaitlist,1.8,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_wait_turn,ver1_nofilter_multilist(1.8)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,14,1.3529411764705883,2.0,1.6,1.5185185185185186,3,8,6,1,8,1,10,2,kwaitlist,1.8,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_idle_wait_turn,ver1_nofilter_multilist(1.8)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,14,1.0,1.8,1.6,1.2592592592592593,3,8,6,1,8,1,10,2,kwaitlist,1.8,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
var_mean_house_area,ver1_nofilter_multilist(1.8)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,14,,,,75.02660454389576,3,8,6,1,8,1,10,2,kwaitlist,1.8,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
Rop,ver1_nofilter_multilist(1.8)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,14,,,,21.0,3,8,6,1,8,1,10,2,kwaitlist,1.8,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_house_area,ver1_nofilter_multilist(1.8)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,15,20.963125,38.3575,13.9675,21.726388888888888,3,8,6,1,8,1,10,2,kwaitlist,1.8,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_wait_turn,ver1_nofilter_multilist(1.8)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,15,1.25,2.0,1.2857142857142858,1.3703703703703705,3,8,6,1,8,1,10,2,kwaitlist,1.8,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_idle_wait_turn,ver1_nofilter_multilist(1.8)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,15,1.125,1.75,1.1428571428571428,1.2222222222222223,3,8,6,1,8,1,10,2,kwaitlist,1.8,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
var_mean_house_area,ver1_nofilter_multilist(1.8)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,15,,,,67.54605231481482,3,8,6,1,8,1,10,2,kwaitlist,1.8,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
Rop,ver1_nofilter_multilist(1.8)_portion3(f_member_num)_priority_8t_6h_p#portion_housesize,15,,,,37.0,3,8,6,1,8,1,10,2,kwaitlist,1.8,ver1,priority,portionfamily_members_num,2,portion_housesize,"[0.3, 0.4, 0.3]",
mean_house_area,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,16,22.19372549019608,42.8175,12.862500000000002,27.086458333333336,3,8,6,1,8,1,10,2,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,16,1.9411764705882355,1.25,1.6666666666666667,1.7142857142857142,3,8,6,1,8,1,10,2,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,16,1.6470588235294117,1.125,1.3333333333333333,1.4642857142857142,3,8,6,1,8,1,10,2,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,16,,,,121.54577160838294,3,8,6,1,8,1,10,2,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
Rop,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,16,,,,65.0,3,8,6,1,8,1,10,2,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_house_area,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,17,19.933541666666667,43.01142857142857,13.645,25.421217948717945,4,9,6,1,8,1,10,2,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,17,1.6875,1.5714285714285714,1.6666666666666667,1.6538461538461535,4,9,6,1,8,1,10,2,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,17,1.4375,1.2857142857142858,1.6666666666666667,1.4230769230769231,4,9,6,1,8,1,10,2,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,17,,,,129.1551984097633,4,9,6,1,8,1,10,2,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
Rop,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,17,,,,56.0,4,9,6,1,8,1,10,2,kwaitlist,1.5,ver2,priority,house_type,3,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,18,21.843703703703703,36.07,14.052500000000002,22.563333333333333,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,18,2.2222222222222223,3.0,2.25,2.375,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,18,1.6666666666666667,2.6666666666666665,1.25,1.75,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,18,,,,68.79093472222223,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,18,,,,15.0,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,19,20.79092592592592,41.65,14.25,23.066770833333333,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,19,1.8888888888888888,2.6666666666666665,1.75,2.0,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,19,1.4444444444444444,2.6666666666666665,1.0,1.5625,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,19,,,,100.63624807942708,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,19,,,,19.0,3,9,6,1,8,1,10,2,kwaitlist,1.2,ver2,priority,house_type,2,portion_housesize,,
mean_house_area,ver1_nofilter_singlelist_1t_6h(step_num(t1_h1)_p#singlelist,20,20.182142857142857,40.76833333333334,14.00535714285714,23.15546296296296,1,10,6,1,1,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_1t_6h(step_num(t1_h1)_p#singlelist,20,3.0,3.0,5.428571428571429,3.6296296296296298,1,10,6,1,1,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_1t_6h(step_num(t1_h1)_p#singlelist,20,2.7142857142857144,2.6666666666666665,5.285714285714286,3.3703703703703702,1,10,6,1,1,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_1t_6h(step_num(t1_h1)_p#singlelist,20,,,,109.44845084019208,1,10,6,1,1,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
Rop,ver1_nofilter_singlelist_1t_6h(step_num(t1_h1)_p#singlelist,20,,,,46.0,1,10,6,1,1,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_house_area,ver1_nofilter_singlelist_1t_6h(step_num(t1_h1)_p#singlelist,21,20.14622222222222,39.02166666666667,14.155,23.71773333333333,1,10,6,1,1,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_wait_turn,ver1_nofilter_singlelist_1t_6h(step_num(t1_h1)_p#singlelist,21,3.066666666666667,2.833333333333333,3.5,3.08,1,10,6,1,1,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
mean_idle_wait_turn,ver1_nofilter_singlelist_1t_6h(step_num(t1_h1)_p#singlelist,21,2.8,2.6666666666666665,3.25,2.84,1,10,6,1,1,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
var_mean_house_area,ver1_nofilter_singlelist_1t_6h(step_num(t1_h1)_p#singlelist,21,,,,92.70298419555556,1,10,6,1,1,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
Rop,ver1_nofilter_singlelist_1t_6h(step_num(t1_h1)_p#singlelist,21,,,,32.0,1,10,6,1,1,1,10,2,kwaitlist,1.2,ver1,base,single_list,2,single_list,,
